data_base;cliente_id;descricao_cliente;categoria_material;valor_ruptura;valor_pedido;volume_ruptura_und;percent_ruptura;ano;mes;cod_mes;nome_cliente;estoque;ddv;cobertura_dias;tipo_cliente;contato_cliente
202102;FF;SAFIRA;MAQUIAGEM;3680.04;4963.72;86;0.741;2021;2;M02;SAFIRA;725;6.12;118;PADRÃO;Matheus
202102;FF;SAFIRA;ÓLEOS;286.48;1451.28;5;0.197;2021;2;M02;SAFIRA;128;0.49;261;PADRÃO;Matheus
202102;FF;SAFIRA;PERFUMARIA;2388.96;159789.92;30;0.015;2021;2;M02;SAFIRA;7320;33.28;220;PADRÃO;Matheus
202102;FF;SAFIRA;SABONETE CORPO;683.88;4325.88;32;0.158;2021;2;M02;SAFIRA;422;3.8;111;PADRÃO;Matheus
202102;FF;SAFIRA;SOLAR;48.49;451.34;1;0.107;2021;2;M02;SAFIRA;20;0.11;177;PADRÃO;Matheus
202102;FF;SAFIRA;UNHAS;120.63;41.14;12;2.932;2021;2;M02;SAFIRA;29;0.68;43;PADRÃO;Matheus
202102;HH;DIAMANTE;ACESSÓRIOS;808.24;1032.3;20;0.783;2021;2;M02;DIAMANTE;119;1.74;69;ESPECIAL;Maria
202102;HH;DIAMANTE;CABELOS;1089.04;4045.65;37;0.269;2021;2;M02;DIAMANTE;386;10.76;36;ESPECIAL;Maria
202102;HH;DIAMANTE;CUIDADOS COM A BARBA;110.96;702.88;3;0.158;2021;2;M02;DIAMANTE;14;0.29;49;ESPECIAL;Maria
202102;HH;DIAMANTE;CUIDADOS COM A PELE;4581.01;18163.42;106;0.252;2021;2;M02;DIAMANTE;885;14.73;60;ESPECIAL;Maria
202102;HH;DIAMANTE;CUIDADOS FACIAIS;27.8;2492.21;1;0.011;2021;2;M02;DIAMANTE;77;1.7;45;ESPECIAL;Maria
202102;HH;DIAMANTE;DESODORANTES;2097.04;8625.8;91;0.243;2021;2;M02;DIAMANTE;745;11.82;63;ESPECIAL;Maria
202102;HH;DIAMANTE;GIFTS;189.53;2337.96;4;0.081;2021;2;M02;DIAMANTE;98;1.58;62;ESPECIAL;Maria
202102;HH;DIAMANTE;INFANTIL;300.47;1553.51;8;0.193;2021;2;M02;DIAMANTE;176;5.39;33;ESPECIAL;Maria
202102;HH;DIAMANTE;MAQUIAGEM;1033.27;4735.01;35;0.218;2021;2;M02;DIAMANTE;535;9.93;54;ESPECIAL;Maria
202102;HH;DIAMANTE;ÓLEOS;78.14;1060.27;1;0.074;2021;2;M02;DIAMANTE;123;0.9;137;ESPECIAL;Maria
202102;HH;DIAMANTE;PERFUMARIA;8630.21;70806.4;101;0.122;2021;2;M02;DIAMANTE;1600;31.79;50;ESPECIAL;Maria
202102;HH;DIAMANTE;SABONETE CORPO;197.41;3469.48;8;0.057;2021;2;M02;DIAMANTE;214;5.08;42;ESPECIAL;Maria
202102;HH;DIAMANTE;SOLAR;15.92;293.66;0;0.0;2021;2;M02;DIAMANTE;10;0.18;54;ESPECIAL;Maria
202102;HH;DIAMANTE;UNHAS;10.75;83.67;1;0.128;2021;2;M02;DIAMANTE;54;1.09;49;ESPECIAL;Maria
202102;II;DIAMANTE;ACESSÓRIOS;853.06;615.82;17;1.385;2021;2;M02;DIAMANTE;84;0.89;94;ESPECIAL;Maria
202102;II;DIAMANTE;CABELOS;806.79;1985.8;27;0.406;2021;2;M02;DIAMANTE;274;5.92;46;ESPECIAL;Maria
202102;II;DIAMANTE;CUIDADOS COM A BARBA;29.94;264.62;1;0.113;2021;2;M02;DIAMANTE;18;0.1;181;ESPECIAL;Maria
202102;II;DIAMANTE;CUIDADOS COM A PELE;3137.36;14600.46;91;0.215;2021;2;M02;DIAMANTE;543;9.07;60;ESPECIAL;Maria
202102;II;DIAMANTE;CUIDADOS FACIAIS;99.84;1845.08;2;0.054;2021;2;M02;DIAMANTE;49;0.84;58;ESPECIAL;Maria
202102;II;DIAMANTE;DESODORANTES;1065.22;3878.02;45;0.275;2021;2;M02;DIAMANTE;419;5.06;83;ESPECIAL;Maria
202102;II;DIAMANTE;GIFTS;31.85;1130.72;1;0.028;2021;2;M02;DIAMANTE;69;1.06;65;ESPECIAL;Maria
202102;II;DIAMANTE;INFANTIL;130.11;776.96;5;0.167;2021;2;M02;DIAMANTE;110;2.44;45;ESPECIAL;Maria
202102;II;DIAMANTE;MAQUIAGEM;675.48;3656.4;22;0.185;2021;2;M02;DIAMANTE;392;5.35;73;ESPECIAL;Maria
202102;II;DIAMANTE;ÓLEOS;39.07;620.9;1;0.063;2021;2;M02;DIAMANTE;59;0.56;105;ESPECIAL;Maria
202102;II;DIAMANTE;PERFUMARIA;6884.4;51501.42;82;0.134;2021;2;M02;DIAMANTE;964;17.19;56;ESPECIAL;Maria
202102;II;DIAMANTE;SABONETE CORPO;306.35;2389.97;16;0.128;2021;2;M02;DIAMANTE;187;3.27;57;ESPECIAL;Maria
202102;II;DIAMANTE;SOLAR;12.76;185.81;0;0.069;2021;2;M02;DIAMANTE;9;0.08;107;ESPECIAL;Maria
202102;II;DIAMANTE;UNHAS;11.12;34.87;1;0.319;2021;2;M02;DIAMANTE;52;0.73;71;ESPECIAL;Maria
202102;JJ;SAFIRA;ACESSÓRIOS;1129.04;691.08;32;1.634;2021;2;M02;SAFIRA;40;1.07;37;PADRÃO;Matheus
202102;JJ;SAFIRA;CABELOS;1885.73;3200.33;65;0.589;2021;2;M02;SAFIRA;131;9.3;14;PADRÃO;Matheus
202102;JJ;SAFIRA;CUIDADOS COM A BARBA;123.3;259.76;4;0.475;2021;2;M02;SAFIRA;7;0.23;30;PADRÃO;Matheus
202102;JJ;SAFIRA;CUIDADOS COM A PELE;3144.43;13625.64;94;0.231;2021;2;M02;SAFIRA;459;9.4;49;PADRÃO;Matheus
202102;JJ;SAFIRA;CUIDADOS FACIAIS;616.85;2342.4;8;0.263;2021;2;M02;SAFIRA;65;1.23;53;PADRÃO;Matheus
202102;JJ;SAFIRA;DESODORANTES;3804.86;7793.37;172;0.488;2021;2;M02;SAFIRA;233;11.85;20;PADRÃO;Matheus
202102;JJ;SAFIRA;GIFTS;297.1;2592.74;6;0.115;2021;2;M02;SAFIRA;70;3.22;22;PADRÃO;Matheus
202102;JJ;SAFIRA;INFANTIL;485.17;1557.31;19;0.312;2021;2;M02;SAFIRA;72;4.04;18;PADRÃO;Matheus
202102;JJ;SAFIRA;MAQUIAGEM;2128.78;3283.21;48;0.648;2021;2;M02;SAFIRA;316;5.74;55;PADRÃO;Matheus
202102;JJ;SAFIRA;ÓLEOS;94.76;824.66;2;0.115;2021;2;M02;SAFIRA;22;0.63;35;PADRÃO;Matheus
202102;JJ;SAFIRA;PERFUMARIA;3758.14;59050.11;52;0.064;2021;2;M02;SAFIRA;1372;23.03;60;PADRÃO;Matheus
202102;JJ;SAFIRA;SABONETE CORPO;483.0;2820.9;22;0.171;2021;2;M02;SAFIRA;115;3.72;31;PADRÃO;Matheus
202102;JJ;SAFIRA;SOLAR;152.2;444.72;3;0.342;2021;2;M02;SAFIRA;4;0.21;19;PADRÃO;Matheus
202102;JJ;SAFIRA;UNHAS;158.55;118.17;15;1.342;2021;2;M02;SAFIRA;6;1.4;4;PADRÃO;Matheus
202102;KK;RUBI;ACESSÓRIOS;67.93;889.86;2;0.076;2021;2;M02;RUBI;64;1.61;40;PADRÃO;Ricardo
202102;KK;RUBI;CABELOS;71.78;3916.37;3;0.018;2021;2;M02;RUBI;372;13.47;28;PADRÃO;Ricardo
202102;KK;RUBI;CUIDADOS COM A BARBA;9.6;373.15;0;0.026;2021;2;M02;RUBI;19;0.26;74;PADRÃO;Ricardo
202102;KK;RUBI;CUIDADOS COM A PELE;300.92;18317.99;6;0.016;2021;2;M02;RUBI;1083;14.77;73;PADRÃO;Ricardo
202102;KK;RUBI;CUIDADOS FACIAIS;15.92;2412.85;0;0.0;2021;2;M02;RUBI;165;1.77;93;PADRÃO;Ricardo
202102;KK;RUBI;DESODORANTES;23.7;4815.59;1;0.005;2021;2;M02;RUBI;427;10.25;42;PADRÃO;Ricardo
202102;KK;RUBI;GIFTS;52.92;2436.42;1;0.022;2021;2;M02;RUBI;113;2.84;40;PADRÃO;Ricardo
202102;KK;RUBI;INFANTIL;21.49;2957.8;0;0.007;2021;2;M02;RUBI;157;6.89;23;PADRÃO;Ricardo
202102;KK;RUBI;MAQUIAGEM;471.15;6181.99;14;0.076;2021;2;M02;RUBI;679;10.88;62;PADRÃO;Ricardo
202102;KK;RUBI;ÓLEOS;77.62;1384.58;1;0.056;2021;2;M02;RUBI;14;0.84;17;PADRÃO;Ricardo
202102;KK;RUBI;PERFUMARIA;419.81;102870.98;4;0.004;2021;2;M02;RUBI;3015;46.89;64;PADRÃO;Ricardo
202102;KK;RUBI;SABONETE CORPO;61.78;3596.71;3;0.017;2021;2;M02;RUBI;266;6.07;44;PADRÃO;Ricardo
202102;KK;RUBI;SOLAR;15.92;177.6;0;0.0;2021;2;M02;RUBI;8;0.2;39;PADRÃO;Ricardo
202102;KK;RUBI;UNHAS;2.85;72.84;0;0.039;2021;2;M02;RUBI;36;0.81;44;PADRÃO;Ricardo
202102;LL;RUBI;ACESSÓRIOS;278.32;490.92;5;0.567;2021;2;M02;RUBI;42;0.99;42;PADRÃO;Ricardo
202102;LL;RUBI;CABELOS;374.06;2110.53;12;0.177;2021;2;M02;RUBI;191;6.38;30;PADRÃO;Ricardo
202102;LL;RUBI;CUIDADOS COM A BARBA;20.83;225.85;1;0.092;2021;2;M02;RUBI;13;0.2;67;PADRÃO;Ricardo
202102;LL;RUBI;CUIDADOS COM A PELE;736.18;8565.66;18;0.086;2021;2;M02;RUBI;575;6.4;90;PADRÃO;Ricardo
202102;LL;RUBI;CUIDADOS FACIAIS;54.12;979.45;1;0.055;2021;2;M02;RUBI;64;0.89;72;PADRÃO;Ricardo
202102;LL;RUBI;DESODORANTES;376.69;2464.36;16;0.153;2021;2;M02;RUBI;253;4.87;52;PADRÃO;Ricardo
202102;LL;RUBI;GIFTS;134.53;1647.85;3;0.082;2021;2;M02;RUBI;65;1.55;42;PADRÃO;Ricardo
202102;LL;RUBI;INFANTIL;73.37;1194.23;2;0.061;2021;2;M02;RUBI;122;2.99;41;PADRÃO;Ricardo
202102;LL;RUBI;MAQUIAGEM;242.61;2945.24;9;0.082;2021;2;M02;RUBI;442;4.75;93;PADRÃO;Ricardo
202102;LL;RUBI;ÓLEOS;271.16;728.5;4;0.372;2021;2;M02;RUBI;19;0.41;47;PADRÃO;Ricardo
202102;LL;RUBI;PERFUMARIA;1441.31;51621.83;16;0.028;2021;2;M02;RUBI;1583;21.25;75;PADRÃO;Ricardo
202102;LL;RUBI;SABONETE CORPO;100.41;1451.33;5;0.069;2021;2;M02;RUBI;110;1.88;59;PADRÃO;Ricardo
202102;LL;RUBI;SOLAR;14.33;108.09;0;0.133;2021;2;M02;RUBI;5;0.07;71;PADRÃO;Ricardo
202102;LL;RUBI;UNHAS;17.62;41.75;2;0.422;2021;2;M02;RUBI;20;0.55;36;PADRÃO;Ricardo
202102;NN;PRATA;ACESSÓRIOS;7.49;3050.34;0;0.002;2021;2;M02;PRATA;189;5.37;35;PADRÃO;Bianca
202102;NN;PRATA;CABELOS;9.39;5757.43;0;0.002;2021;2;M02;PRATA;458;19.04;24;PADRÃO;Bianca
202102;NN;PRATA;CUIDADOS COM A BARBA;7.49;572.48;0;0.013;2021;2;M02;PRATA;36;0.39;91;PADRÃO;Bianca
202102;NN;PRATA;CUIDADOS COM A PELE;12.01;19500.23;0;0.001;2021;2;M02;PRATA;1301;20.46;64;PADRÃO;Bianca
202102;NN;PRATA;CUIDADOS FACIAIS;15.92;2501.43;0;0.0;2021;2;M02;PRATA;117;2.1;56;PADRÃO;Bianca
202102;NN;PRATA;DESODORANTES;15.92;5866.45;0;0.0;2021;2;M02;PRATA;985;12.65;78;PADRÃO;Bianca
202102;NN;PRATA;GIFTS;15.92;4185.21;0;0.0;2021;2;M02;PRATA;113;3.86;29;PADRÃO;Bianca
202102;NN;PRATA;INFANTIL;15.92;4332.76;0;0.0;2021;2;M02;PRATA;369;11.22;33;PADRÃO;Bianca
202102;NN;PRATA;MAQUIAGEM;36.33;6040.09;1;0.006;2021;2;M02;PRATA;774;18.95;41;PADRÃO;Bianca
202102;NN;PRATA;ÓLEOS;15.92;4038.98;0;0.0;2021;2;M02;PRATA;129;2.52;51;PADRÃO;Bianca
202102;NN;PRATA;PERFUMARIA;55.19;193552.9;1;0.0;2021;2;M02;PRATA;3548;109.52;32;PADRÃO;Bianca
202102;NN;PRATA;SABONETE CORPO;5.32;7325.8;0;0.001;2021;2;M02;PRATA;327;14.64;22;PADRÃO;Bianca
202102;NN;PRATA;SOLAR;15.92;788.15;0;0.0;2021;2;M02;PRATA;26;1.18;22;PADRÃO;Bianca
202102;NN;PRATA;UNHAS;15.92;151.17;0;0.0;2021;2;M02;PRATA;19;0.69;27;PADRÃO;Bianca
202102;OO;PRATA;ACESSÓRIOS;4896.59;4591.61;123;1.066;2021;2;M02;PRATA;201;3.19;63;PADRÃO;Bianca
202102;OO;PRATA;CABELOS;3425.26;7394.87;104;0.463;2021;2;M02;PRATA;821;13.66;60;PADRÃO;Bianca
202102;OO;PRATA;CUIDADOS COM A BARBA;90.99;512.6;2;0.177;2021;2;M02;PRATA;32;0.24;136;PADRÃO;Bianca
202102;OO;PRATA;CUIDADOS COM A PELE;5575.84;34911.37;159;0.16;2021;2;M02;PRATA;2949;20.04;147;PADRÃO;Bianca
202102;OO;PRATA;CUIDADOS FACIAIS;132.68;3673.79;2;0.036;2021;2;M02;PRATA;164;1.52;108;PADRÃO;Bianca
202102;OO;PRATA;DESODORANTES;1410.57;10448.02;64;0.135;2021;2;M02;PRATA;1047;11.07;95;PADRÃO;Bianca
202102;OO;PRATA;GIFTS;1649.07;5830.84;23;0.283;2021;2;M02;PRATA;266;7.97;33;PADRÃO;Bianca
202102;OO;PRATA;INFANTIL;644.22;6978.58;20;0.092;2021;2;M02;PRATA;573;8.93;64;PADRÃO;Bianca
202102;OO;PRATA;MAQUIAGEM;2497.24;12711.75;78;0.196;2021;2;M02;PRATA;1226;15.3;80;PADRÃO;Bianca
202102;OO;PRATA;ÓLEOS;1466.01;4471.25;22;0.328;2021;2;M02;PRATA;79;2.86;28;PADRÃO;Bianca
202102;OO;PRATA;PERFUMARIA;34866.14;394462.15;521;0.088;2021;2;M02;PRATA;12830;150.64;85;PADRÃO;Bianca
202102;OO;PRATA;SABONETE CORPO;671.13;12067.03;27;0.056;2021;2;M02;PRATA;559;12.15;46;PADRÃO;Bianca
202102;OO;PRATA;SOLAR;154.86;1212.51;4;0.128;2021;2;M02;PRATA;14;0.72;19;PADRÃO;Bianca
202102;OO;PRATA;UNHAS;105.37;289.87;10;0.364;2021;2;M02;PRATA;107;2.73;39;PADRÃO;Bianca
202103;AA;ESMERALDA;ACESSÓRIOS;6356.7;4155.83;173;1.53;2021;3;M03;ESMERALDA;371;7.14;52;ESPECIAL;João
202103;AA;ESMERALDA;CABELOS;7956.29;22250.77;252;0.358;2021;3;M03;ESMERALDA;1458;72.52;20;ESPECIAL;João
202103;AA;ESMERALDA;CUIDADOS COM A BARBA;253.36;1174.07;6;0.216;2021;3;M03;ESMERALDA;46;1.86;25;ESPECIAL;João
202103;AA;ESMERALDA;CUIDADOS COM A PELE;9532.21;61539.8;237;0.155;2021;3;M03;ESMERALDA;4876;94.83;51;ESPECIAL;João
202103;AA;ESMERALDA;CUIDADOS FACIAIS;2268.34;9523.93;29;0.238;2021;3;M03;ESMERALDA;196;7.04;28;ESPECIAL;João
202103;AA;ESMERALDA;DESODORANTES;19078.62;29185.75;897;0.654;2021;3;M03;ESMERALDA;2075;82.56;25;ESPECIAL;João
202103;AA;ESMERALDA;GIFTS;1267.0;13984.82;22;0.091;2021;3;M03;ESMERALDA;586;7.54;78;ESPECIAL;João
202103;AA;ESMERALDA;HOME CARE;1856.76;56.49;52;32.866;2021;3;M03;ESMERALDA;0;0.08;0;ESPECIAL;João
202103;AA;ESMERALDA;INFANTIL;639.87;9860.71;22;0.065;2021;3;M03;ESMERALDA;471;20.87;23;ESPECIAL;João
202103;AA;ESMERALDA;MAQUIAGEM;9764.91;21593.61;303;0.452;2021;3;M03;ESMERALDA;1531;29.44;52;ESPECIAL;João
202103;AA;ESMERALDA;ÓLEOS;1695.47;4582.07;26;0.37;2021;3;M03;ESMERALDA;175;8.51;21;ESPECIAL;João
202103;AA;ESMERALDA;PERFUMARIA;32255.51;334967.57;349;0.096;2021;3;M03;ESMERALDA;8172;184.16;44;ESPECIAL;João
202103;AA;ESMERALDA;SABONETE CORPO;2173.23;6981.63;80;0.311;2021;3;M03;ESMERALDA;516;22.96;22;ESPECIAL;João
202103;AA;ESMERALDA;SOLAR;196.18;741.74;4;0.264;2021;3;M03;ESMERALDA;19;0.67;28;ESPECIAL;João
202103;AA;ESMERALDA;UNHAS;525.39;1352.83;70;0.388;2021;3;M03;ESMERALDA;21;2.15;10;ESPECIAL;João
202103;BB;OURO;ACESSÓRIOS;4190.29;2906.24;106;1.442;2021;3;M03;OURO;289;4.68;62;PADRÃO;Pedro
202103;BB;OURO;CABELOS;4725.02;11390.05;151;0.415;2021;3;M03;OURO;1301;42.26;31;PADRÃO;Pedro
202103;BB;OURO;CUIDADOS COM A BARBA;116.62;516.61;2;0.226;2021;3;M03;OURO;36;0.93;39;PADRÃO;Pedro
202103;BB;OURO;CUIDADOS COM A PELE;5982.72;31168.51;151;0.192;2021;3;M03;OURO;2262;44.19;51;PADRÃO;Pedro
202103;BB;OURO;CUIDADOS FACIAIS;981.69;7223.89;15;0.136;2021;3;M03;OURO;197;4.69;42;PADRÃO;Pedro
202103;BB;OURO;DESODORANTES;9147.72;14759.29;434;0.62;2021;3;M03;OURO;1426;39.34;36;PADRÃO;Pedro
202103;BB;OURO;GIFTS;937.06;10809.9;13;0.087;2021;3;M03;OURO;396;4.33;91;PADRÃO;Pedro
202103;BB;OURO;HOME CARE;1171.02;31.84;33;0.0;2021;3;M03;OURO;0;0.08;0;PADRÃO;Pedro
202103;BB;OURO;INFANTIL;2279.11;6423.81;37;0.355;2021;3;M03;OURO;310;10.03;31;PADRÃO;Pedro
202103;BB;OURO;MAQUIAGEM;2441.66;17914.24;82;0.136;2021;3;M03;OURO;1599;20.26;79;PADRÃO;Pedro
202103;BB;OURO;ÓLEOS;1035.29;2980.51;16;0.347;2021;3;M03;OURO;120;4.13;29;PADRÃO;Pedro
202103;BB;OURO;PERFUMARIA;9549.67;226144.9;97;0.042;2021;3;M03;OURO;7242;112.4;64;PADRÃO;Pedro
202103;BB;OURO;SABONETE CORPO;1202.82;4990.5;50;0.241;2021;3;M03;OURO;358;16.89;21;PADRÃO;Pedro
202103;BB;OURO;SOLAR;63.69;288.4;1;0.221;2021;3;M03;OURO;11;0.39;28;PADRÃO;Pedro
202103;BB;OURO;UNHAS;263.43;1065.17;37;0.247;2021;3;M03;OURO;30;1.24;24;PADRÃO;Pedro
202103;CC;DIAMANTE;ACESSÓRIOS;2727.0;2966.73;83;0.919;2021;3;M03;DIAMANTE;194;5.46;36;ESPECIAL;Maria
202103;CC;DIAMANTE;CABELOS;2878.76;10648.23;91;0.27;2021;3;M03;DIAMANTE;1174;43.39;27;ESPECIAL;Maria
202103;CC;DIAMANTE;CUIDADOS COM A BARBA;30.04;778.25;1;0.039;2021;3;M03;DIAMANTE;27;1.11;24;ESPECIAL;Maria
202103;CC;DIAMANTE;CUIDADOS COM A PELE;3061.08;28825.47;73;0.106;2021;3;M03;DIAMANTE;3486;60.2;58;ESPECIAL;Maria
202103;CC;DIAMANTE;CUIDADOS FACIAIS;353.17;6462.79;7;0.055;2021;3;M03;DIAMANTE;232;5.33;44;ESPECIAL;Maria
202103;CC;DIAMANTE;DESODORANTES;7595.53;13972.49;349;0.544;2021;3;M03;DIAMANTE;1416;38.66;37;ESPECIAL;Maria
202103;CC;DIAMANTE;GIFTS;497.53;6412.99;8;0.078;2021;3;M03;DIAMANTE;341;4.2;81;ESPECIAL;Maria
202103;CC;DIAMANTE;HOME CARE;916.32;31.84;25;0.0;2021;3;M03;DIAMANTE;0;0.18;0;ESPECIAL;Maria
202103;CC;DIAMANTE;INFANTIL;468.85;5117.54;12;0.092;2021;3;M03;DIAMANTE;357;12.55;28;ESPECIAL;Maria
202103;CC;DIAMANTE;MAQUIAGEM;2009.05;15007.91;75;0.134;2021;3;M03;DIAMANTE;1403;25.01;56;ESPECIAL;Maria
202103;CC;DIAMANTE;ÓLEOS;761.85;2494.58;12;0.305;2021;3;M03;DIAMANTE;150;5.08;30;ESPECIAL;Maria
202103;CC;DIAMANTE;PERFUMARIA;10077.45;196066.03;101;0.051;2021;3;M03;DIAMANTE;6511;114.48;57;ESPECIAL;Maria
202103;CC;DIAMANTE;SABONETE CORPO;824.56;4502.57;29;0.183;2021;3;M03;DIAMANTE;482;17.85;27;ESPECIAL;Maria
202103;CC;DIAMANTE;SOLAR;15.92;348.48;0;0.0;2021;3;M03;DIAMANTE;15;0.48;31;ESPECIAL;Maria
202103;CC;DIAMANTE;UNHAS;106.85;682.83;16;0.156;2021;3;M03;DIAMANTE;57;1.72;33;ESPECIAL;Maria
202103;DD;RUBI;ACESSÓRIOS;11608.46;5625.78;293;2.063;2021;3;M03;RUBI;485;9.97;49;PADRÃO;Ricardo
202103;DD;RUBI;CABELOS;9974.6;27152.58;309;0.367;2021;3;M03;RUBI;3010;101.51;30;PADRÃO;Ricardo
202103;DD;RUBI;CUIDADOS COM A BARBA;172.03;1582.38;4;0.109;2021;3;M03;RUBI;101;2.08;49;PADRÃO;Ricardo
202103;DD;RUBI;CUIDADOS COM A PELE;12668.12;93088.67;256;0.136;2021;3;M03;RUBI;8464;129.9;65;PADRÃO;Ricardo
202103;DD;RUBI;CUIDADOS FACIAIS;953.27;15035.0;17;0.063;2021;3;M03;RUBI;571;11.88;48;PADRÃO;Ricardo
202103;DD;RUBI;DESODORANTES;22037.01;25067.28;1032;0.879;2021;3;M03;RUBI;2301;66.71;34;PADRÃO;Ricardo
202103;DD;RUBI;GIFTS;1751.59;23607.97;28;0.074;2021;3;M03;RUBI;801;11.25;71;PADRÃO;Ricardo
202103;DD;RUBI;HOME CARE;1527.64;31.84;41;0.0;2021;3;M03;RUBI;0;0.12;0;PADRÃO;Ricardo
202103;DD;RUBI;INFANTIL;904.92;21730.14;28;0.042;2021;3;M03;RUBI;1120;36.94;30;PADRÃO;Ricardo
202103;DD;RUBI;MAQUIAGEM;3886.06;36437.41;150;0.107;2021;3;M03;RUBI;4185;54.02;77;PADRÃO;Ricardo
202103;DD;RUBI;ÓLEOS;5449.93;11633.05;84;0.468;2021;3;M03;RUBI;361;14.57;25;PADRÃO;Ricardo
202103;DD;RUBI;PERFUMARIA;12485.76;682887.29;117;0.018;2021;3;M03;RUBI;16646;292.63;57;PADRÃO;Ricardo
202103;DD;RUBI;SABONETE CORPO;3521.03;10995.77;125;0.32;2021;3;M03;RUBI;816;30.56;27;PADRÃO;Ricardo
202103;DD;RUBI;SOLAR;15.92;1001.31;0;0.0;2021;3;M03;RUBI;48;1.29;37;PADRÃO;Ricardo
202103;DD;RUBI;UNHAS;199.73;1374.33;28;0.145;2021;3;M03;RUBI;78;3.45;23;PADRÃO;Ricardo
202103;EE;DIAMANTE;ACESSÓRIOS;601.37;807.96;22;0.744;2021;3;M03;DIAMANTE;90;1.46;62;ESPECIAL;Maria
202103;EE;DIAMANTE;CABELOS;835.87;2557.9;25;0.327;2021;3;M03;DIAMANTE;297;8.87;33;ESPECIAL;Maria
202103;EE;DIAMANTE;CUIDADOS COM A BARBA;15.92;209.6;0;0.0;2021;3;M03;DIAMANTE;24;0.29;84;ESPECIAL;Maria
202103;EE;DIAMANTE;CUIDADOS COM A PELE;1051.32;7450.94;23;0.141;2021;3;M03;DIAMANTE;772;13.64;57;ESPECIAL;Maria
202103;EE;DIAMANTE;CUIDADOS FACIAIS;45.18;1171.87;1;0.039;2021;3;M03;DIAMANTE;66;1.43;46;ESPECIAL;Maria
202103;EE;DIAMANTE;DESODORANTES;1382.74;4751.38;64;0.291;2021;3;M03;DIAMANTE;558;10.03;56;ESPECIAL;Maria
202103;EE;DIAMANTE;GIFTS;44.39;1934.09;1;0.023;2021;3;M03;DIAMANTE;85;1.25;68;ESPECIAL;Maria
202103;EE;DIAMANTE;HOME CARE;159.6;31.84;5;0.0;2021;3;M03;DIAMANTE;0;0.03;0;ESPECIAL;Maria
202103;EE;DIAMANTE;INFANTIL;5.99;983.58;0;0.006;2021;3;M03;DIAMANTE;157;3.46;45;ESPECIAL;Maria
202103;EE;DIAMANTE;MAQUIAGEM;390.87;3605.69;13;0.108;2021;3;M03;DIAMANTE;519;6.76;77;ESPECIAL;Maria
202103;EE;DIAMANTE;ÓLEOS;115.13;447.2;2;0.257;2021;3;M03;DIAMANTE;60;1.21;49;ESPECIAL;Maria
202103;EE;DIAMANTE;PERFUMARIA;2031.75;46131.02;21;0.044;2021;3;M03;DIAMANTE;1312;24.53;53;ESPECIAL;Maria
202103;EE;DIAMANTE;SABONETE CORPO;227.87;953.41;7;0.239;2021;3;M03;DIAMANTE;182;4.22;43;ESPECIAL;Maria
202103;EE;DIAMANTE;SOLAR;21.64;47.77;0;0.453;2021;3;M03;DIAMANTE;12;0.11;108;ESPECIAL;Maria
202103;EE;DIAMANTE;UNHAS;15.92;151.9;0;0.0;2021;3;M03;DIAMANTE;62;0.4;157;ESPECIAL;Maria
202103;FF;SAFIRA;ACESSÓRIOS;1524.49;771.9;40;1.975;2021;3;M03;SAFIRA;85;3.06;28;PADRÃO;Matheus
202103;FF;SAFIRA;CABELOS;1159.31;5140.38;36;0.226;2021;3;M03;SAFIRA;773;17.39;44;PADRÃO;Matheus
202103;FF;SAFIRA;CUIDADOS COM A BARBA;15.62;313.02;0;0.05;2021;3;M03;SAFIRA;72;0.53;137;PADRÃO;Matheus
202103;FF;SAFIRA;CUIDADOS COM A PELE;1977.69;14790.0;47;0.134;2021;3;M03;SAFIRA;1605;25.35;63;PADRÃO;Matheus
202103;FF;SAFIRA;CUIDADOS FACIAIS;345.38;2503.52;5;0.138;2021;3;M03;SAFIRA;185;2.25;82;PADRÃO;Matheus
202103;FF;SAFIRA;DESODORANTES;2511.89;7427.86;120;0.338;2021;3;M03;SAFIRA;1430;17.69;81;PADRÃO;Matheus
202103;FF;SAFIRA;GIFTS;947.31;3619.95;14;0.262;2021;3;M03;SAFIRA;114;2.83;40;PADRÃO;Matheus
202103;FF;SAFIRA;HOME CARE;333.19;31.84;9;0.0;2021;3;M03;SAFIRA;0;0.02;0;PADRÃO;Matheus
202103;FF;SAFIRA;INFANTIL;261.25;2443.59;9;0.107;2021;3;M03;SAFIRA;233;6.77;34;PADRÃO;Matheus
202103;FF;SAFIRA;MAQUIAGEM;2668.59;5027.32;55;0.531;2021;3;M03;SAFIRA;610;6.74;90;PADRÃO;Matheus
202103;FF;SAFIRA;ÓLEOS;253.94;1286.31;4;0.197;2021;3;M03;SAFIRA;118;2.56;46;PADRÃO;Matheus
202103;FF;SAFIRA;PERFUMARIA;5539.92;110291.6;59;0.05;2021;3;M03;SAFIRA;6898;73.54;94;PADRÃO;Matheus
202103;FF;SAFIRA;SABONETE CORPO;759.9;1915.74;37;0.397;2021;3;M03;SAFIRA;375;7.44;50;PADRÃO;Matheus
202103;FF;SAFIRA;SOLAR;15.92;230.43;0;0.0;2021;3;M03;SAFIRA;15;0.27;56;PADRÃO;Matheus
202103;FF;SAFIRA;UNHAS;166.0;66.1;21;2.511;2021;3;M03;SAFIRA;20;0.54;37;PADRÃO;Matheus
